Run ID,Player ID,Place,Speedrun Time,Verified,Examiner ID,Platform ID,Platform Name,Category ID,Category Name,Player Name,Player Country,Player Pronouns
m7xgrkwy,8l396n48,376,12.103,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),KauanFerrer,Not Mentioned,Not Mentioned
z52rw8ez,j0g679mx,377,12.134,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Axolotcamarada,br,Not Mentioned
m3xwv4gm,jp6z3nk8,378,12.149,TRUE,jpol0328,lq60nl94,Android,ndx78y52,Score (x38-),KaykyGames102,br,Not Mentioned
z1px5drz,8eke0e78,379,12.167,TRUE,8e6rpq7j,lq60nl94,Android,ndx78y52,Score (x38-),Luks_78900,br,He/Him
y487j93m,xzlqo208,380,12.2,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),Roooo,br,Not Mentioned
y8887jwy,x33r4zex,380,12.2,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),franciscop10,br,Not Mentioned
y482px2m,81q721qj,382,12.233,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),ArthurCostanBR,br,He/Him
mkk52olm,xymo7ywx,382,12.233,TRUE,jn91k54x,lq60nl94,Android,ndx78y52,Score (x38-),Lucas_Iron,br,Not Mentioned
zx7pepey,xymge9mx,382,12.233,TRUE,pj0o1g4j,gde3xgek,iOS,ndx78y52,Score (x38-),BrZamas,Not Mentioned,Not Mentioned
y9x1qvry,8v6nw9ex,382,12.233,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Rafaelz9,br,He/Him
yvrrvd8z,jm30k1e8,386,12.25,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),RuanBernardo,Not Mentioned,Not Mentioned
yw3g3j3m,jpo4vny8,387,12.267,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Meunomecaleb,br,Not Mentioned
yw6ekgpm,jm35lg48,387,12.267,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Gustavo_br123,Not Mentioned,Not Mentioned
yw3q93nm,8ekeg468,389,12.287,TRUE,jn91k54x,lq60nl94,Android,ndx78y52,Score (x38-),murilo12037,br,He/Him
m3x94dqm,8r3dv3g8,390,12.3,TRUE,x35q3nqj,gde3xgek,iOS,ndx78y52,Score (x38-),Megosso,Not Mentioned,Not Mentioned
zx75455y,xz1d0kej,391,12.357,TRUE,8e913qdj,lq60nl94,Android,ndx78y52,Score (x38-),Aronzty,br,He/Him
m7xgjkwy,8q67y00j,392,12.4,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),willyanzito_Ap,Not Mentioned,Not Mentioned
yv04vd4z,joo0e37j,393,12.433,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),edits_do_fogao,Not Mentioned,Not Mentioned
me32279z,xk3g54k8,394,12.467,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Juninobala13,Not Mentioned,Not Mentioned
zn77p27m,8635vkw8,395,12.5,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Wemerson,Not Mentioned,Not Mentioned
m7wewx9z,8l4lzy4j,395,12.5,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),DarkcryValou,fr,He/Him
zq7erj1m,j52gm7zj,395,12.5,TRUE,jpo3rvk8,gde3xgek,iOS,ndx78y52,Score (x38-),_ericsilva03,Not Mentioned,Not Mentioned
mkd4505y,j52d1vnj,395,12.5,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Thiagopacheco,Not Mentioned,Not Mentioned
z0jx7kjy,8rmgv1qj,399,12.533,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Takuna,fi,He/Him
y60dlwqy,xk310378,400,12.583,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Rojerion,Not Mentioned,Not Mentioned
yjdgeq3y,8v2knpnj,401,12.7,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Britcholas17,Not Mentioned,Not Mentioned
zx8ljn8m,jnp9yy28,402,12.76,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),CleberDoForro76,Not Mentioned,Not Mentioned
yjp3o9ny,jn3k461x,403,12.767,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),17Aaron7,ae,He/Him
znpp9l7m,8d419k58,404,12.833,TRUE,kj9p77x4,gde3xgek,iOS,ndx78y52,Score (x38-),Dylan_Rulez,us,He/Him
mr681wgm,xkmdq77j,405,12.847,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),Eminn_speedrun1234,az,Not Mentioned
zq7900xm,j232qq6x,406,12.867,TRUE,x3qmp56j,lq60nl94,Android,ndx78y52,Score (x38-),Flashreverso,Not Mentioned,Not Mentioned
yl7dxo3m,xym05ovx,407,12.9,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Hambuzin,br,Not Mentioned
zpdqn4rz,j526lmzj,407,12.9,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),juliofodao14,Not Mentioned,Not Mentioned
y2e9l25y,81k1n5rj,407,12.9,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Allansrv10,Not Mentioned,Not Mentioned
m36nqv4m,8r7wqwgj,410,12.905,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),emon_is_playing,bd,He/Him
y88dno5y,x7w7m108,411,12.93,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),ST_Gustavo91,br,Not Mentioned
zx774k5y,xz12vorj,412,12.933,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Zinz,br,He/Him
y2ede5jy,jpo0d1k8,413,12.95,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Nconsigomit2,Not Mentioned,Not Mentioned
zn73r38m,x7mrkmrx,414,12.991,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),Theudio,br,He/Him
zn7v35lm,jmlek2o8,415,13,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),Capim_fields,pt,Not Mentioned
y60lxdqy,8gm5ggp8,415,13,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Abnermuti,Not Mentioned,Not Mentioned
mkkgq1vm,joonmdlj,415,13,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Doframengu,Not Mentioned,Not Mentioned
zq78j0xm,81kd3lqj,415,13,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),artsux,Not Mentioned,Not Mentioned
y4qr7wkm,jn2plv1j,419,13.002,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Hettwer,Not Mentioned,Not Mentioned
y88d0eny,8vo4qkex,420,13.006,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Fogo,br,He/Him
yjpk4roy,xk347y68,421,13.008,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Filipe_Alves,br,Not Mentioned
yl7ro5xm,j529yo6j,422,13.015,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),El_mitoo_brawl9001,Not Mentioned,Not Mentioned
zp9d86vm,8w95023j,423,13.017,TRUE,x3qmp56j,lq60nl94,Android,ndx78y52,Score (x38-),subzerolazaro,br,Not Mentioned
zqvvxrrm,8l05gq78,424,13.02,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),FromTD,ua,Not Mentioned
ylr9nq2y,xzl1wge8,425,13.033,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),LucasHaserELIT,Not Mentioned,Not Mentioned
z0rkq8jz,j5v1vvw8,426,13.035,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),ZombieYT,us,He/Him
z52vo6ez,8r3mlk68,427,13.05,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Mayck,br,Not Mentioned
yddrg1wy,joone9lj,428,13.055,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Chumuski2,br,Not Mentioned
zq71qd8m,8dg0ovm8,429,13.068,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),Zegrilo,br,Not Mentioned
ywq9o22y,xzllqrr8,430,13.098,TRUE,8l4n3klj,gde3xgek,iOS,ndx78y52,Score (x38-),Jac_Seven,us,He/Him
m33r316m,8gm04kp8,431,13.125,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Creez,Not Mentioned,Not Mentioned
me33nx2z,jpomd158,432,13.25,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Theox,fr,Not Mentioned
yl134ekm,j5261eqj,432,13.25,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),SteikeBR,Not Mentioned,Not Mentioned
me4qgd8y,xy5rdkz8,434,13.262,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),BilionWaiF_Br,br,Not Mentioned
znvgj9vm,x772730x,435,13.267,TRUE,jo3p227j,gde3xgek,iOS,ndx78y52,Score (x38-),Jansenspeedrun2572,ph,He/Him
yl791pkm,86313ep8,436,13.286,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),WookiesLA420,us,Not Mentioned
z1ppog7z,xymyp5wx,437,13.317,TRUE,kj9p77x4,gde3xgek,iOS,ndx78y52,Score (x38-),Eevvoe,ca/qc,Not Mentioned
y4q89q2m,8w97dr4j,438,13.333,TRUE,j51p0268,lq60nl94,Android,ndx78y52,Score (x38-),FACUKLJR,Not Mentioned,Not Mentioned
yod3xqjm,j40r6ed8,438,13.333,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),BieI,Not Mentioned,Not Mentioned
y8xrkg5m,8q3q9dwj,438,13.333,TRUE,j51p0268,lq60nl94,Android,ndx78y52,Score (x38-),mil300YT,fr,He/Him
yj3440nz,0jmd3onj,441,13.43,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Mrdumble31,fi,Not Mentioned
ywd19n2z,8gevkqpj,442,13.467,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),BioluminescentCat,us,Not Mentioned
me33nq0z,8ekzd2d8,443,13.476,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Subzerolazinho,br,Not Mentioned
y2p0op7z,joozgolj,444,13.5,TRUE,j2ydz568,lq60nl94,Android,ndx78y52,Score (x38-),Jose2L,Not Mentioned,Not Mentioned
zgp4d8nz,x33yqeex,444,13.5,TRUE,x33nz72x,gde3xgek,iOS,ndx78y52,Score (x38-),Kingskk,Not Mentioned,Not Mentioned
yw3k2q2m,xk33vvm8,446,13.525,TRUE,xyrez5mj,lq60nl94,Android,ndx78y52,Score (x38-),Levimelo_o,br,Not Mentioned
y2po077z,8w9gk2qj,447,13.533,TRUE,8vkne42j,lq60nl94,Android,ndx78y52,Score (x38-),Kerius,ru,"He/Him, They/Them"
z1p2pv7z,j52p4e6j,448,13.54,TRUE,jn3k461x,gde3xgek,iOS,ndx78y52,Score (x38-),drsubway,Not Mentioned,Not Mentioned
z1oxldjm,j9205no8,449,13.555,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Fergame330,br,Not Mentioned
m7674owy,j95v4vr8,450,13.559,TRUE,7j4pvrmj,lq60nl94,Android,ndx78y52,Score (x38-),Biiel_065,br,Not Mentioned
y88n5eny,zx7pe96x,451,13.567,TRUE,j0gpq54x,lq60nl94,Android,ndx78y52,Score (x38-),HIKARU,kr,He/Him
y8jjo4dz,jn9w4ydx,452,13.581,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),RECIOR,sg,He/Him
zpdnnxxz,8r3o7038,453,13.617,TRUE,8vkne42j,lq60nl94,Android,ndx78y52,Score (x38-),Clost_34,Not Mentioned,Not Mentioned
y601rnqy,xk37ol28,454,13.633,TRUE,8dgqy6l8,lq60nl94,Android,ndx78y52,Score (x38-),St3ike,Not Mentioned,Not Mentioned
zx7o22qy,x7w60m08,455,13.64,TRUE,jn91k54x,lq60nl94,Android,ndx78y52,Score (x38-),M_G_A,br,He/Him
yv0gld4z,j5269mqj,455,13.64,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),rphmenegali,Not Mentioned,Not Mentioned
mkkq99xm,j264257x,457,13.65,TRUE,xk49l57j,gde3xgek,iOS,ndx78y52,Score (x38-),BoiieTDeathlord68,us,Not Mentioned
yv6k7g6z,xy51m3y8,458,13.654,TRUE,8l4n3klj,gde3xgek,iOS,ndx78y52,Score (x38-),BigThanos,us,Not Mentioned
z522vvnz,8qo0d2wj,459,13.667,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Eltinho,Not Mentioned,Not Mentioned
y88kg3xy,8ek7ngo8,459,13.667,TRUE,8qzo95o8,gde3xgek,iOS,ndx78y52,Score (x38-),ThatDemiBoy,Not Mentioned,Not Mentioned
zp91ok8m,jpo6d558,461,13.682,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Andrei_br,br,Not Mentioned
y602dq0y,jm3y17n8,462,13.683,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Pietrozinho,Not Mentioned,Not Mentioned
yod4q01m,8gm3dl28,463,13.686,TRUE,8vkne42j,lq60nl94,Android,ndx78y52,Score (x38-),Mario_eugenio,Not Mentioned,Not Mentioned
yopp28jm,jo2vv708,464,13.7,TRUE,kj9p77x4,gde3xgek,iOS,ndx78y52,Score (x38-),Gerdill,de,He/Him
z1xxw9rm,xzl5q1n8,465,13.765,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),MANGOLD,ua,He/Him
zqw7205z,y8dz629j,466,13.8,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),sWinTuZ,ru,He/Him
y4qrl0dm,jm3zwky8,466,13.8,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Katax,Not Mentioned,Not Mentioned
zq9n8n9y,xyr6vyzj,468,13.814,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Seiko5312,in,He/Him
m7w75n9z,j4qzdyvx,469,13.85,TRUE,8l4n3klj,gde3xgek,iOS,ndx78y52,Score (x38-),yagotop,br,Not Mentioned
y4x6e1dz,jnpgw3q8,469,13.85,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),mtx_xxz,Not Mentioned,Not Mentioned
znpdjv9m,x7wnzm08,471,13.867,TRUE,8dgqy6l8,lq60nl94,Android,ndx78y52,Score (x38-),Rhzin_,Not Mentioned,Not Mentioned
y9n88xez,j42dl1mx,472,13.876,TRUE,8l4n3klj,gde3xgek,iOS,ndx78y52,Score (x38-),Finessed,us,He/Him
y2pxeqjz,86641108,473,13.887,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),TWickz2,br,Not Mentioned
yd9gp4vz,8vk749nj,474,13.9,TRUE,7j4pvrmj,gde3xgek,iOS,ndx78y52,Score (x38-),Crazzyboy54,ca,He/Him
yd1xjdvy,8lokye28,475,13.933,TRUE,8l0qwkr8,lq60nl94,Android,ndx78y52,Score (x38-),Greedydoll,np,Not Mentioned
z07r694y,8q37k37j,476,13.966,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Alexgamerdude72,gb/eng,He/Him
meeej22m,x3w9p07j,477,13.967,TRUE,pj0o1g4j,gde3xgek,iOS,ndx78y52,Score (x38-),Starbox,Not Mentioned,Not Mentioned
me372v0z,j52916wj,478,13.978,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),123score,Not Mentioned,Not Mentioned
ywj0ljnz,j2wvz2oj,479,13.984,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),Sp00ns,ca,"He/Him, She/Her, They/Them"
mk7okr5y,xz74do9j,480,13.987,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),NIC0X,cr,He/Him
z1x1gjwm,8en6edo8,481,14,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),HenryNutsy,pl,Not Mentioned
m3668kqm,8r2w73dx,481,14,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),Logan_is_cool,um,He/Him
yjpg6qoy,j5v694n8,481,14,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Rizzy_04,br,He/Him
m76kl45y,xz1k1nnj,481,14,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Xande9299,br,Not Mentioned
yjp4vxdy,8wlrv9vj,485,14.003,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),GStube,gb/eng,He/Him
yo73wr5m,j425zp5x,486,14.013,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),Trumanix,de,He/Him
ydg251xy,jn3e94wx,487,14.034,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Omenahs,fi,He/Him
zx7lo6qy,x336d4qx,488,14.04,TRUE,y8dk4y5j,lq60nl94,Android,ndx78y52,Score (x38-),KingNeymarTps,br,He/Him
zxdlen8y,8wkpkyz8,489,14.042,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),VikrantSinghTANWAR,in,Not Mentioned
zxgvj08y,xyr72enj,490,14.056,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),Kushikime,de,He/Him
yl7qjl3m,j52920zj,491,14.081,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Rdzxd,Not Mentioned,Not Mentioned
m76j565y,xz1pep9j,492,14.119,TRUE,8ge265yj,lq60nl94,Android,ndx78y52,Score (x38-),arthurcerutti,Not Mentioned,He/Him
yw6q6o3m,8qom72dj,493,14.15,TRUE,xk32wdm8,lq60nl94,Android,ndx78y52,Score (x38-),Pocoloco2,Not Mentioned,Not Mentioned
zxg431ey,x7214lr8,494,14.153,TRUE,7j4pvrmj,gde3xgek,iOS,ndx78y52,Score (x38-),Bachaz_Party,Not Mentioned,Not Mentioned
yl71dr3m,866k35w8,495,14.167,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),KaduhXzYT,Not Mentioned,Not Mentioned
m76dex5y,8gm26r28,496,14.18,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Fla_Black,br,Not Mentioned
m337vlqm,8ekozq78,497,14.217,TRUE,xyrez5mj,lq60nl94,Android,ndx78y52,Score (x38-),zGod,br,Not Mentioned
y60gll6y,8gm1z118,498,14.238,TRUE,8e913qdj,lq60nl94,Android,ndx78y52,Score (x38-),TRP_,pt,He/Him
mr69kj7m,jn9ey22x,499,14.255,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),ZinosZinos,br,He/Him
zxlg425z,8r24ev6x,500,14.26,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),Lufe70,br,He/Him
z5xog05y,8w9dozlj,501,14.291,TRUE,8vkne42j,lq60nl94,Android,ndx78y52,Score (x38-),andersongamers14,br,Not Mentioned
zq7v819m,jm362wz8,502,14.292,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Fx_Madara,Not Mentioned,Not Mentioned
yw3q3vpm,jmplygnj,503,14.3,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Articuno__,us,Not Mentioned
y9k05eez,x3q3z6qj,503,14.3,TRUE,48g7zm18,gde3xgek,iOS,ndx78y52,Score (x38-),RE4L1TY,ca,He/Him
yw3qoqnm,8l3r3628,505,14.304,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Lawliet2601,br,He/Him
ydd6re0y,8w9y69qj,506,14.31,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),L0rdN4tsu_,br,He/Him
m335r3wm,x7wwgmr8,507,14.4,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Nito9922,Not Mentioned,Not Mentioned
yw6e9xnm,x7w5q0v8,508,14.433,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),misquito7,Not Mentioned,Not Mentioned
y6qn0k0z,jm70kvzj,508,14.433,TRUE,8dgqy6l8,gde3xgek,iOS,ndx78y52,Score (x38-),abalas,uz,He/Him
mrr1ww2m,x3wq9v6j,510,14.467,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),FIRE777,br,Not Mentioned
yjp6rw7y,j95r7dv8,511,14.5,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),F3sss,br,She/Her
zpwkjnxy,8g0pme1x,512,14.6,TRUE,48g7zm18,gde3xgek,iOS,ndx78y52,Score (x38-),R4000,us,He/Him
mel9el8z,jp656d08,513,14.633,TRUE,48g7zm18,gde3xgek,iOS,ndx78y52,Score (x38-),bagofkailchips,us,Not Mentioned
zx7n245y,8v6y32yx,514,14.667,TRUE,kj9p77x4,gde3xgek,iOS,ndx78y52,Score (x38-),Tr1kSt3r,aq,He/Him
y4qlj03m,8w9mwelj,515,14.696,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Eduardovjfjfk,br,Not Mentioned
yl11o0km,8w09r13j,516,14.733,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),JUBILEUDA,Not Mentioned,Not Mentioned
y4o67dqz,jon6e378,517,14.75,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),DeeMonkey99,Not Mentioned,He/Him
y88pn5xy,866p5vq8,518,14.9,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Traxy,br,He/Him
yl6lorry,8rmpv26j,519,14.933,TRUE,jo3p227j,lq60nl94,Android,ndx78y52,Score (x38-),xinb666,cn,Not Mentioned
ylod302y,816ee2lx,520,14.945,TRUE,7j4pvrmj,lq60nl94,Android,ndx78y52,Score (x38-),Ronzhur13,il,He/Him
y8j0vpwz,x3moqg28,521,15,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Danishow_BR,br,He/Him
yddrv6xy,j95pw1v8,521,15,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),JoaoJdV,br,Not Mentioned
yl6j542y,8g2eg31j,521,15,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),zihan2012,cn,Not Mentioned
ylol4xky,814ygd58,524,15.026,TRUE,7j4pvrmj,lq60nl94,Android,ndx78y52,Score (x38-),GeBr0ce,ru,He/Him
yjdk30oy,8v610ryx,525,15.033,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Franquetto,Not Mentioned,Not Mentioned
znv0gp9m,xk1949kj,525,15.033,TRUE,48g7zm18,lq60nl94,Android,ndx78y52,Score (x38-),AAkos,hu,Not Mentioned
z1ped2gz,8ek494p8,527,15.058,TRUE,j9r75evj,lq60nl94,Android,ndx78y52,Score (x38-),Renato_gamerzin,Not Mentioned,Not Mentioned
zq9wqe9y,xyongenj,528,15.133,TRUE,x35q3nqj,gde3xgek,iOS,ndx78y52,Score (x38-),BingusKing,Not Mentioned,Not Mentioned
mkelor5m,xkmk2ymj,529,15.222,TRUE,8l4n3klj,gde3xgek,iOS,ndx78y52,Score (x38-),SonicRaptor,Not Mentioned,He/Him
y2xpno5m,8dwrn5lj,530,15.267,TRUE,j2yo7mo8,gde3xgek,iOS,ndx78y52,Score (x38-),Goatwhale,Not Mentioned,Not Mentioned
zx7nd7ey,8d41oyo8,531,15.3,TRUE,kj9p77x4,gde3xgek,iOS,ndx78y52,Score (x38-),Mustarda,br,He/Him
mkd45k5y,j4vk14lj,532,15.382,TRUE,8vkne42j,lq60nl94,Android,ndx78y52,Score (x38-),Gabriel161008,Not Mentioned,Not Mentioned
z0lrg9ez,8dgde2o8,533,15.383,TRUE,x33nz72x,lq60nl94,Android,ndx78y52,Score (x38-),MordecaiMp5,br,He/Him
y9xkrjvy,jonkvwe8,534,15.567,TRUE,8l0qwkr8,lq60nl94,Android,ndx78y52,Score (x38-),Teils_hart,Not Mentioned,Not Mentioned
z5xl5ggy,j9pv32nx,535,15.583,TRUE,8l0qwkr8,lq60nl94,Android,ndx78y52,Score (x38-),Notzz,Not Mentioned,Not Mentioned
mrrkp37m,864g0e3j,536,15.6,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),https_gu9,br,He/Him
zpr923gm,j92rl1w8,537,15.77,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Mikrzak,pl,He/Him
yod0j17m,j5qw47wj,538,15.783,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Nycollasp,Not Mentioned,Not Mentioned
yl7eg2km,8gm26qp8,539,15.933,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),ExxNon,br,Not Mentioned
mr71lj8z,jn2pekqj,540,16,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),NytowZ,br,Not Mentioned
me17178y,x762m7qj,541,16.3,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),MatheusPL,Not Mentioned,Not Mentioned
zx7l3dgy,xz15ly9j,542,16.417,TRUE,8e6rpq7j,lq60nl94,Android,ndx78y52,Score (x38-),Alxzin,Not Mentioned,Not Mentioned
yw33rd9m,j5wl0gzj,543,16.467,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Galtelli,it,She/Her
zgppdrvz,8dg9ego8,544,16.533,TRUE,kj9p77x4,gde3xgek,iOS,ndx78y52,Score (x38-),Katielevans2901,Not Mentioned,Not Mentioned
yvrlg54z,xk32ny98,545,16.538,TRUE,8e913qdj,lq60nl94,Android,ndx78y52,Score (x38-),Paidafax,br,Not Mentioned
yv188l8y,8l4m9kvj,546,16.578,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),Stormi_x,fr,He/Him
zx785dky,8dgy7z98,547,16.767,TRUE,kj9p77x4,lq60nl94,Android,ndx78y52,Score (x38-),Hevzin,Not Mentioned,Not Mentioned
y2p96owz,8v6k94vx,548,17,TRUE,1xyy9oyx,gde3xgek,iOS,ndx78y52,Score (x38-),DanzinLevs,Not Mentioned,Not Mentioned
yop7qgdm,x7w72wq8,549,17.006,TRUE,1xyy9oyx,lq60nl94,Android,ndx78y52,Score (x38-),Augustomelo,br,Not Mentioned
z12o6pjy,8g5n77yj,550,17.011,TRUE,8l4n3klj,lq60nl94,Android,ndx78y52,Score (x38-),hitor,br,He/Him
zgp4p0vz,jm3w2548,551,17.2,TRUE,8dgqy6l8,lq60nl94,Android,ndx78y52,Score (x38-),Eududux,Not Mentioned,Not Mentioned
znpp1gvm,j0gw769x,552,17.203,TRUE,pj0o1g4j,lq60nl94,Android,ndx78y52,Score (x38-),Luxyy,Not Mentioned,Not Mentioned
y4x1exnz,8gmw4l78,553,17.233,TRUE,x35q3nqj,lq60nl94,Android,ndx78y52,Score (x38-),Guxt4Br,Not Mentioned,Not Mentioned
z528orjz,jm3myno8,554,17.296,TRUE,x3qmp56j,lq60nl94,Android,ndx78y52,Score (x38-),CauaZx,br,Not Mentioned
